Location State_ CA,Location State_ NY,Location City_San Diego,Founded,Location City_Los Angeles,Job Title_Data Scientist,Job Title_Data Analyst,Job Title_Data Engineer,Location City_Austin,Location City_Burbank,Type of ownership_Nonprofit Organization,Sector_Information Technology,Location City_Dallas,Location City_Houston,Revenue_Unknown / Non-Applicable,Type of ownership_Company - Public,Rating_3,Sector_Business Services,Sector_Unknown,Type of ownership_Company - Private,Revenue_$100 to $500 million (USD),Rating_4,Revenue_$10+ billion (USD),"Headquarters_Chicago, IL",Location State_ IL,Est_Salary
1,0,0,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,143.0
1,0,0,2011,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,143.0
1,0,0,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,143.0
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,143.0
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,143.0
1,0,0,2012,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,143.0
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,143.0
1,0,0,1897,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,143.0
1,0,0,2015,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,143.0
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,143.0
1,0,0,1952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,143.0
1,0,0,1862,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,143.0
1,0,0,1913,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,143.0
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,143.0
1,0,0,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,143.0
1,0,0,1967,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,143.0
1,0,0,2011,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,143.0
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,143.0
1,0,0,1998,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,143.0
1,0,0,1967,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,143.0
1,0,0,1982,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,143.0
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,143.0
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,143.0
1,0,0,2015,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,143.0
1,0,0,1967,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,143.0
1,0,0,1995,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,143.0
1,0,0,1995,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,143.0
1,0,0,2014,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,143.0
1,0,0,2016,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,143.0
1,0,0,1997,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,143.0
1,0,0,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,143.0
1,0,0,2002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,143.0
1,0,0,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,143.0
1,0,0,2012,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,143.0
1,0,0,2009,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,143.0
1,0,0,1946,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,143.0
1,0,0,1976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,193.5
1,0,0,1999,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,193.5
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,193.5
1,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,193.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,193.5
1,0,0,1988,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,193.5
1,0,0,2014,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,193.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,193.5
1,0,0,2009,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,193.5
1,0,0,1989,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,193.5
1,0,0,2012,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,193.5
1,0,0,2007,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,193.5
1,0,0,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,193.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,193.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,193.5
1,0,0,2011,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,193.5
1,0,0,2013,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,193.5
1,0,0,2016,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,193.5
1,0,0,1911,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,193.5
1,0,0,1999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,193.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,193.5
1,0,0,2002,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,193.5
1,0,0,1911,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,193.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,193.5
1,0,0,2015,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,193.5
1,0,0,2005,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,193.5
1,0,0,2012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,193.5
1,0,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,193.5
1,0,0,1985,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,193.5
1,0,0,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,225.0
1,0,0,2008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,225.0
1,0,0,1993,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,225.0
1,0,0,2016,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,225.0
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,225.0
1,0,0,1911,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,225.0
1,0,0,1986,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,225.0
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,225.0
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,225.0
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,225.0
1,0,0,2013,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,225.0
1,0,0,2006,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,225.0
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,225.0
1,0,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,225.0
1,0,0,2007,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,225.0
1,0,0,2017,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,225.0
1,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,225.0
1,0,0,2015,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,225.0
1,0,0,1998,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,225.0
1,0,0,2015,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,225.0
1,0,0,1996,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,225.0
1,0,0,2012,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,225.0
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,225.0
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,225.0
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,225.0
1,0,0,1994,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,225.0
1,0,0,2002,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,225.0
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,225.0
1,0,0,1990,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,225.0
1,0,0,1896,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,2009,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,174.5
1,0,0,2012,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,174.5
1,0,0,2016,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,174.5
1,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,174.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,174.5
1,0,0,1997,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,174.5
1,0,0,2014,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,174.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,174.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,174.5
1,0,0,2009,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,174.5
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,174.5
1,0,0,2004,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,174.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,174.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,2007,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,174.5
1,0,0,1997,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,174.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,2012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,174.5
1,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,174.5
1,0,0,2014,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,174.5
1,0,0,1972,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,174.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,174.5
1,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,174.5
1,0,0,2001,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,174.5
1,0,0,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,174.5
1,0,0,1993,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,174.5
1,0,0,1896,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,153.5
1,0,0,1853,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,153.5
1,0,0,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,153.5
1,0,0,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,153.5
1,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,2016,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,153.5
1,0,0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,153.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,153.5
1,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,2014,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,153.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,153.5
1,0,0,2005,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,153.5
1,0,0,1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,153.5
1,0,0,2002,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,153.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,153.5
1,0,0,2017,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,153.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,153.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,1991,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,153.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,153.5
1,0,0,1977,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,153.5
1,0,0,1998,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,153.5
1,0,0,1988,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,153.5
1,0,0,2009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,153.5
1,0,0,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,153.5
1,0,0,2003,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,153.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,160.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,160.5
1,0,0,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,160.5
1,0,0,1997,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,160.5
1,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,160.5
1,0,0,1988,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,160.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,160.5
1,0,0,2009,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,160.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,160.5
1,0,0,2014,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,160.5
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,160.5
1,0,0,2015,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,160.5
1,0,0,1911,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,160.5
1,0,0,1991,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,160.5
1,0,0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,160.5
1,0,0,1870,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,160.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,160.5
1,0,0,1984,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,160.5
1,0,0,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,160.5
1,0,0,2013,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,160.5
1,0,0,2017,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,160.5
1,0,0,2011,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,160.5
1,0,0,2015,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,160.5
1,0,0,2003,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,160.5
1,0,0,2014,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,160.5
1,0,0,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,160.5
1,0,0,2011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,160.5
1,0,0,1978,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,160.5
1,0,0,1994,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,160.5
1,0,0,1896,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,159.5
1,0,0,2014,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,159.5
1,0,0,2011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,159.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,159.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,159.5
1,0,0,1998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,159.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,159.5
1,0,0,2002,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,159.5
1,0,0,2006,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,159.5
1,0,0,2016,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,159.5
1,0,0,1982,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,159.5
1,0,0,2008,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,159.5
1,0,0,1993,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,159.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,159.5
1,0,0,1998,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,159.5
1,0,0,2010,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,159.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,159.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,159.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,159.5
1,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,159.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,159.5
1,0,0,1988,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,159.5
1,0,0,2000,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,159.5
1,0,0,1995,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,159.5
1,0,0,2004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,159.5
1,0,0,1911,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,159.5
1,0,0,2004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,159.5
1,0,0,1976,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,159.5
1,0,0,1998,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,159.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,159.5
1,0,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,159.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,156.5
1,0,0,1976,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,156.5
1,0,0,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,156.5
1,0,0,2003,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,156.5
1,0,0,1962,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,156.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,156.5
1,0,0,2000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,156.5
1,0,0,2016,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,156.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,156.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,156.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,156.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,156.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,156.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,156.5
1,0,0,1997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,156.5
1,0,0,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,156.5
1,0,0,1976,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,156.5
1,0,0,1982,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,156.5
1,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,156.5
1,0,0,1976,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,156.5
1,0,0,2008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,156.5
1,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,156.5
1,0,0,1976,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,156.5
1,0,0,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,156.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,156.5
1,0,0,2016,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,156.5
1,0,0,1976,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,156.5
1,0,0,2002,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,156.5
1,0,0,1911,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,156.5
1,0,0,1976,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,183.0
1,0,0,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,183.0
1,0,0,1949,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,183.0
1,0,0,1976,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,183.0
1,0,0,1976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,183.0
